@relation exp_3_kmeans_5_7_g0

@attribute temp_media numeric
@attribute 2006 numeric
@attribute 2007 numeric
@attribute 2008 numeric
@attribute 2009 numeric
@attribute 2010 numeric
@attribute 2011 numeric
@attribute 2012 numeric
@attribute 2013 numeric
@attribute 2014 numeric
@attribute 2015 numeric
@attribute 2016 numeric
@attribute 2017 numeric
@attribute 2018 numeric
@attribute 2019 numeric
@attribute sis_cost_Pertence {0,1}
@attribute sis_cost_n_pertence {0,1}
@attribute sis_cost_pertence {0,1}
@attribute bioma_amazonia {0,1}
@attribute bioma_amazonia_cerrado {0,1}
@attribute bioma_amazonia_cerrado_pantanal {0,1}
@attribute bioma_amazonia_pantanal {0,1}
@attribute bioma_caatinga {0,1}
@attribute bioma_caatinga_cerrado {0,1}
@attribute bioma_caatinga_cerrado_mata_atlantica {0,1}
@attribute bioma_caatinga_mata_atlantica {0,1}
@attribute bioma_cerrado {0,1}
@attribute bioma_cerrado_mata_atlantica {0,1}
@attribute bioma_cerrado_pantanal {0,1}
@attribute bioma_mata_atlantica {0,1}
@attribute bioma_mata_atlantica_pampa {0,1}
@attribute bioma_pampa {0,1}
@attribute bioma_pantanal {0,1}
@attribute fx_area_grande {0,1}
@attribute fx_area_media {0,1}
@attribute fx_area_muito_pequena {0,1}
@attribute fx_area_pequena {0,1}
@attribute fx_pop_alto {0,1}
@attribute fx_pop_baixa {0,1}
@attribute fx_pop_media {0,1}
@attribute fx_pop_muito_alta {0,1}
@attribute fx_pop_muito_baixa {0,1}
@attribute categoria_2020 {baixo,medio,alto}

@data
0.411765,0.00001,0.000012,0.000014,0.000015,0.000014,0.000012,0.000011,0.000013,0.000014,0.000015,0.000016,0.000015,0.000016,0.000016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000007,0.000008,0.000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000014,0.000014,0.000012,0.000015,0.000016,0.000016,0.000016,0.000018,0.00002,0.00002,0.000021,0.000021,0.000023,0.000023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000013,0.000014,0.000013,0.000013,0.000014,0.000013,0.000014,0.000015,0.000017,0.000017,0.000019,0.000019,0.00002,0.000018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.00001,0.000009,0.000009,0.00001,0.000009,0.000009,0.000009,0.00001,0.000011,0.000012,0.000012,0.000012,0.000012,0.000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000018,0.000017,0.000018,0.000018,0.000017,0.000018,0.000019,0.000022,0.000022,0.000022,0.000024,0.000025,0.000026,0.000025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000021,0.000021,0.000021,0.000022,0.000023,0.000025,0.000026,0.000028,0.00003,0.000034,0.000036,0.000038,0.00004,0.000039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000021,0.000021,0.000021,0.000022,0.000023,0.000025,0.000026,0.000028,0.00003,0.000034,0.000036,0.000038,0.00004,0.000039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000032,0.00003,0.000039,0.000032,0.000033,0.000034,0.000037,0.00004,0.000045,0.000047,0.000047,0.000048,0.000051,0.000053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000005,0.000005,0.000005,0.000006,0.000007,0.000007,0.000007,0.000007,0.000009,0.00001,0.00001,0.00001,0.00001,0.00001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000088,0.000085,0.000093,0.0001,0.000109,0.000105,0.000116,0.000129,0.000141,0.000154,0.000146,0.000164,0.000181,0.000182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.411765,0.000287,0.000265,0.000263,0.000271,0.000279,0.000269,0.000269,0.000311,0.000353,0.000348,0.000351,0.000355,0.000382,0.00036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,medio
0.411765,0.000011,0.000011,0.000011,0.000012,0.000012,0.000011,0.000012,0.000014,0.000015,0.000015,0.000016,0.000015,0.000016,0.000015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000002,0.000002,0.000002,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000005,0.000005,0.000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000035,0.000034,0.000037,0.000036,0.000038,0.000039,0.000039,0.000042,0.000046,0.000049,0.000047,0.000048,0.000048,0.000048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000007,0.000007,0.000008,0.000008,0.000009,0.000008,0.000009,0.000009,0.00001,0.000012,0.000012,0.000011,0.000011,0.000011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.00001,0.000009,0.00001,0.000011,0.000011,0.000012,0.000012,0.000013,0.000015,0.000018,0.000017,0.000018,0.00002,0.00002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000058,0.000054,0.000057,0.000061,0.000063,0.000063,0.000064,0.000074,0.000081,0.000086,0.000086,0.000089,0.000098,0.000101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,medio
0.411765,0.000967,0.000936,0.000937,0.000995,0.001027,0.000853,0.000856,0.000921,0.000997,0.001068,0.001094,0.001054,0.001117,0.001116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,alto
0.411765,0.000059,0.000054,0.00005,0.000062,0.000067,0.000062,0.000067,0.000077,0.000094,0.000096,0.000096,0.000099,0.000106,0.000108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,medio
0.411765,0.000037,0.000039,0.000042,0.000038,0.000039,0.00004,0.000043,0.000048,0.000056,0.000069,0.00006,0.000068,0.000074,0.000075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000002,0.000002,0.000002,0.000003,0.000003,0.000003,0.000003,0.000004,0.000005,0.000005,0.000005,0.000005,0.000006,0.000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000001,0.000002,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000123,0.000129,0.000127,0.000142,0.000159,0.000154,0.000157,0.000173,0.000198,0.000337,0.000214,0.000228,0.000244,0.000258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.411765,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005,0.000006,0.000006,0.000006,0.000007,0.000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000006,0.000006,0.000007,0.000007,0.000008,0.000008,0.000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000338,0.000352,0.000326,0.000287,0.000327,0.000336,0.000282,0.000182,0.000194,0.000169,0.000124,0.000098,0.000088,0.000098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,medio
0.411765,0.002134,0.001991,0.001969,0.002049,0.002089,0.001988,0.001994,0.002133,0.002279,0.002383,0.002406,0.002392,0.002484,0.002397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,alto
0.411765,0.000005,0.000004,0.000004,0.000005,0.000005,0.000004,0.000004,0.000005,0.000006,0.000006,0.000007,0.000007,0.000008,0.000008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000005,0.000004,0.000004,0.000005,0.000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000015,0.000014,0.000014,0.000015,0.000017,0.000017,0.000018,0.000021,0.000023,0.000027,0.000027,0.000027,0.000028,0.000028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000013,0.000013,0.000013,0.000014,0.000014,0.000015,0.000015,0.000017,0.000019,0.00002,0.000021,0.000021,0.000021,0.000019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000004,0.000004,0.000005,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000006,0.000006,0.000006,0.000006,0.000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.411765,0.000673,0.000641,0.000665,0.000678,0.000701,0.000697,0.000713,0.000781,0.000854,0.000892,0.000892,0.000915,0.000939,0.000916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,medio
0.411765,0.000017,0.000015,0.000016,0.000016,0.000017,0.000017,0.000016,0.000018,0.00002,0.000023,0.000023,0.000024,0.000023,0.000023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.411765,0.000289,0.000239,0.000267,0.000292,0.000319,0.000315,0.000334,0.000389,0.00042,0.000489,0.000486,0.000504,0.000537,0.000559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,medio
0.352941,0.000026,0.000023,0.000023,0.000024,0.000026,0.000025,0.000025,0.000028,0.00003,0.000034,0.000035,0.000036,0.000037,0.000037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000045,0.000043,0.000051,0.000048,0.00005,0.000048,0.000049,0.000053,0.000057,0.000062,0.00006,0.000059,0.000061,0.000061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000088,0.00008,0.00008,0.000085,0.000088,0.000086,0.000085,0.000094,0.000103,0.000107,0.000114,0.000115,0.000119,0.000111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000109,0.000112,0.000105,0.000113,0.000108,0.000111,0.000122,0.000123,0.000138,0.000142,0.00014,0.000138,0.000141,0.000139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000035,0.000032,0.000033,0.000033,0.000038,0.000037,0.000036,0.00004,0.000043,0.000046,0.000051,0.00005,0.000053,0.000051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000008,0.000009,0.000008,0.000009,0.000009,0.000009,0.000009,0.00001,0.000011,0.000012,0.000013,0.000013,0.000014,0.000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000004,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005,0.000006,0.000006,0.000006,0.000007,0.000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000001,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000006,0.000006,0.000006,0.000007,0.000007,0.000007,0.000007,0.000009,0.00001,0.000011,0.000012,0.000013,0.000015,0.000014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000025,0.000025,0.000025,0.000025,0.000027,0.000027,0.000027,0.00003,0.000033,0.000034,0.000035,0.000036,0.000037,0.000037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000051,0.000052,0.000055,0.000051,0.000052,0.000051,0.000055,0.00006,0.00006,0.000064,0.000068,0.000069,0.000073,0.000067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000989,0.000932,0.000914,0.00093,0.000952,0.000914,0.000902,0.000974,0.001039,0.001056,0.001112,0.001059,0.001109,0.001028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,alto
0.352941,0.000031,0.00003,0.000029,0.000032,0.000032,0.000031,0.000035,0.000037,0.000042,0.000041,0.000045,0.000045,0.000049,0.000043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000021,0.000019,0.000019,0.00002,0.00002,0.000019,0.00002,0.000022,0.000025,0.000025,0.000027,0.000029,0.00003,0.000029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000037,0.000036,0.000037,0.000039,0.000039,0.000038,0.00004,0.000047,0.000054,0.000052,0.000058,0.00006,0.000065,0.000057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000009,0.000008,0.000008,0.000009,0.00001,0.00001,0.000011,0.000012,0.000013,0.000013,0.000013,0.000014,0.000015,0.000015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000009,0.000008,0.000008,0.000009,0.000009,0.000009,0.00001,0.000011,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000013,0.000012,0.000013,0.000013,0.000013,0.000013,0.000013,0.000016,0.000017,0.000017,0.000018,0.000019,0.000021,0.000019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000034,0.000033,0.000033,0.000036,0.000037,0.000036,0.000036,0.00004,0.000044,0.000044,0.000048,0.00005,0.000052,0.000048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000002,0.000003,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000005,0.000004,0.000005,0.000005,0.000005,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000007,0.000007,0.000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,baixo
0.352941,0.000132,0.000128,0.000129,0.000131,0.000132,0.000128,0.000125,0.000142,0.000155,0.000157,0.00017,0.000165,0.000174,0.000163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000004,0.000004,0.000003,0.000004,0.000003,0.000003,0.000003,0.000004,0.000004,0.000005,0.000005,0.000005,0.000005,0.000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000009,0.000008,0.000007,0.000009,0.000008,0.000008,0.000009,0.00001,0.00001,0.00001,0.00001,0.000011,0.000012,0.000011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000107,0.000106,0.000104,0.00011,0.00011,0.000111,0.00012,0.000128,0.000148,0.000152,0.000169,0.000173,0.000188,0.00019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000051,0.000047,0.00005,0.000053,0.000058,0.000055,0.00006,0.000065,0.000071,0.000078,0.000076,0.000069,0.000083,0.000081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000368,0.000331,0.00034,0.000352,0.00036,0.000351,0.000366,0.000392,0.000425,0.000453,0.000435,0.000446,0.000465,0.000452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,medio
0.352941,0.000083,0.000087,0.000079,0.000085,0.000086,0.000085,0.00009,0.0001,0.000106,0.000141,0.000113,0.000109,0.000125,0.000129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,medio
0.352941,0.000107,0.0001,0.000108,0.00011,0.00012,0.000116,0.000119,0.000131,0.000146,0.000154,0.000154,0.000159,0.000165,0.000163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000024,0.000022,0.000023,0.000024,0.000024,0.000024,0.000025,0.000027,0.000033,0.000033,0.000038,0.000037,0.000038,0.000036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000151,0.000138,0.000146,0.000159,0.000168,0.000167,0.000171,0.000186,0.000202,0.000213,0.000207,0.000222,0.000217,0.000222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000013,0.000013,0.000014,0.000014,0.000015,0.000015,0.000015,0.000015,0.000018,0.000019,0.00002,0.000019,0.000021,0.000019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000006,0.000006,0.000006,0.000007,0.000008,0.000008,0.000009,0.000012,0.000014,0.000016,0.000018,0.00002,0.000026,0.000023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000092,0.000091,0.000087,0.000092,0.000098,0.000091,0.000096,0.000104,0.000111,0.000113,0.000118,0.000118,0.000124,0.00011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000003,0.000003,0.000003,0.000003,0.000004,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000005,0.000005,0.000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000008,0.000009,0.000008,0.000008,0.000008,0.000008,0.000008,0.00001,0.00001,0.00001,0.000011,0.000011,0.000013,0.000012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.000082,0.000077,0.000081,0.000082,0.000086,0.000086,0.000087,0.000095,0.000106,0.000111,0.000115,0.000112,0.000117,0.000114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,medio
0.352941,0.000009,0.000008,0.000008,0.000008,0.000008,0.000009,0.000008,0.000009,0.00001,0.00001,0.000009,0.000009,0.00001,0.000009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,baixo
0.352941,0.00005,0.00005,0.000052,0.000053,0.000059,0.000059,0.000061,0.000067,0.000074,0.000106,0.000077,0.00008,0.000082,0.000084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000048,0.000046,0.000045,0.000045,0.000045,0.000046,0.000046,0.00005,0.000053,0.000056,0.000056,0.000059,0.000061,0.00006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000188,0.000178,0.00017,0.00018,0.000179,0.000178,0.000191,0.0002,0.000221,0.000228,0.000238,0.00024,0.000251,0.00025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,medio
0.352941,0.000011,0.000011,0.000012,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000016,0.000017,0.000018,0.000019,0.000019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,baixo
0.352941,0.000284,0.000266,0.000273,0.000288,0.000297,0.000293,0.000304,0.000323,0.000347,0.000373,0.000372,0.000378,0.000397,0.000383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,medio
0.352941,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000007,0.000007,0.000007,0.000008,0.000008,0.000008,0.000009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
0.352941,0.00001,0.00001,0.00001,0.000011,0.000012,0.000012,0.000013,0.000015,0.000016,0.000015,0.000016,0.000016,0.000018,0.000016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,baixo
